,umur,gender,occupation_group,nominal,periode_transaksi,kategori_nominal
4297,37,0,PNS,450000,0,Nominal rendah
4298,55,0,PNS,2655000,0,Nominal sedang
4299,33,0,PNS,350000,0,Nominal rendah
4300,53,0,PNS,110000,0,Nominal rendah
4301,33,1,PNS,550000,0,Nominal rendah
4302,42,0,PNS,1000000,0,Nominal rendah
4303,32,1,PNS,535505,0,Nominal rendah
4304,39,0,PNS,1522284,0,Nominal rendah
4305,50,0,PNS,100610,0,Nominal rendah
4306,46,1,PNS,78485,0,Nominal rendah
4307,37,0,PNS,450000,0,Nominal rendah
4308,52,0,PNS,103778,0,Nominal rendah
4309,53,0,PNS,102703,0,Nominal rendah
4310,38,0,PNS,325000,0,Nominal rendah
4311,30,1,PNS,525000,0,Nominal rendah
4312,38,0,PNS,770488,2,Nominal rendah
4313,33,0,PNS,520000,2,Nominal rendah
4314,38,0,PNS,1205000,2,Nominal rendah
4315,44,0,PNS,998652,2,Nominal rendah
4316,44,0,PNS,564153,2,Nominal rendah
4317,44,0,PNS,562203,2,Nominal rendah
4318,44,0,PNS,550678,1,Nominal rendah
4319,38,0,PNS,45000,1,Nominal rendah
4320,51,0,PNS,2000000,1,Nominal rendah
4321,33,0,PNS,652725,1,Nominal rendah
4322,38,0,PNS,964000,1,Nominal rendah
4323,51,0,PNS,1500000,1,Nominal rendah
4324,33,0,PNS,1072950,2,Nominal rendah
4325,44,0,PNS,598078,2,Nominal rendah
4326,51,0,PNS,1400000,2,Nominal rendah
4327,33,0,PNS,601725,2,Nominal rendah
4328,44,0,PNS,560253,2,Nominal rendah
4329,44,0,PNS,560253,2,Nominal rendah
4330,33,0,PNS,942450,2,Nominal rendah
4331,51,0,PNS,1700000,0,Nominal rendah
4332,44,0,PNS,773078,0,Nominal rendah
4333,33,0,PNS,601725,0,Nominal rendah
4334,51,0,PNS,1400000,2,Nominal rendah
4335,44,0,PNS,3419150,2,Nominal sedang
4336,51,0,PNS,1300000,2,Nominal rendah
4337,44,0,PNS,1570003,2,Nominal rendah
4338,44,0,PNS,1570003,2,Nominal rendah
4339,35,0,PNS,150000,2,Nominal rendah
4340,38,0,PNS,872000,2,Nominal rendah
4341,35,0,PNS,100000,2,Nominal rendah
4342,51,0,PNS,1500000,2,Nominal rendah
4343,35,0,PNS,100000,2,Nominal rendah
4344,38,0,PNS,438000,2,Nominal rendah
4345,44,0,PNS,1847675,2,Nominal rendah
4346,44,0,PNS,1847675,2,Nominal rendah
4347,38,0,PNS,677000,2,Nominal rendah
4348,38,0,PNS,505000,2,Nominal rendah
4349,44,0,PNS,551503,2,Nominal rendah
4350,44,0,PNS,551503,2,Nominal rendah
4351,51,0,PNS,1500000,2,Nominal rendah
4352,38,0,PNS,464542,2,Nominal rendah
4353,44,0,PNS,564428,2,Nominal rendah
4354,44,0,PNS,564428,2,Nominal rendah
4355,44,0,PNS,676928,2,Nominal rendah
4356,44,0,PNS,609303,2,Nominal rendah
4357,51,0,PNS,2500000,2,Nominal sedang
4358,44,0,PNS,530078,2,Nominal rendah
4359,33,0,PNS,527075,2,Nominal rendah
4360,51,0,PNS,1000000,2,Nominal rendah
4361,33,0,PNS,527050,2,Nominal rendah
4362,51,0,PNS,1500000,2,Nominal rendah
4363,33,0,PNS,558675,2,Nominal rendah
4364,44,0,PNS,554028,2,Nominal rendah
4365,44,0,PNS,554028,2,Nominal rendah
4366,51,0,PNS,1500000,1,Nominal rendah
4367,51,0,PNS,1300000,1,Nominal rendah
4368,38,0,PNS,431602,1,Nominal rendah
4369,44,0,PNS,583503,1,Nominal rendah
4370,44,0,PNS,583503,1,Nominal rendah
4371,33,0,PNS,3102000,1,Nominal sedang
4372,33,0,PNS,180000,1,Nominal rendah
4373,51,0,PNS,1300000,2,Nominal rendah
4374,44,0,PNS,536578,2,Nominal rendah
4375,44,0,PNS,536578,2,Nominal rendah
4376,30,0,PNS,1000000,2,Nominal rendah
4377,38,0,PNS,2500000,0,Nominal sedang
4378,51,0,PNS,3000000,0,Nominal sedang
4379,51,0,PNS,1300000,0,Nominal rendah
4380,44,0,PNS,599403,0,Nominal rendah
4381,51,0,PNS,2500000,0,Nominal sedang
4382,33,0,Wiraswasta,681200,2,Nominal rendah
4383,34,0,Wiraswasta,750000,2,Nominal rendah
4384,32,1,Wiraswasta,199547,2,Nominal rendah
4385,34,0,Wiraswasta,385000,2,Nominal rendah
4386,33,0,Wiraswasta,634600,2,Nominal rendah
4387,34,0,Wiraswasta,185000,2,Nominal rendah
4388,32,1,Wiraswasta,199457,2,Nominal rendah
4389,32,1,Wiraswasta,300543,2,Nominal rendah
4390,33,0,Wiraswasta,634600,2,Nominal rendah
4391,32,1,Wiraswasta,300543,2,Nominal rendah
4392,32,1,Wiraswasta,199457,2,Nominal rendah
4393,34,0,Wiraswasta,425000,2,Nominal rendah
4394,34,0,Wiraswasta,515000,2,Nominal rendah
4395,33,0,Wiraswasta,2146100,1,Nominal rendah
4396,34,0,Wiraswasta,900000,1,Nominal rendah
4397,36,1,Wiraswasta,135000,1,Nominal rendah
4398,32,1,Wiraswasta,191982,1,Nominal rendah
4399,24,1,Wiraswasta,50000,1,Nominal rendah
4400,35,0,Wiraswasta,2300000,1,Nominal sedang
4401,24,1,Wiraswasta,15000,1,Nominal rendah
4402,24,1,Wiraswasta,15000,1,Nominal rendah
4403,43,0,Wiraswasta,2500000,1,Nominal sedang
4404,33,1,Wiraswasta,180000,1,Nominal rendah
4405,33,0,Wiraswasta,1266500,1,Nominal rendah
4406,39,0,Wiraswasta,90000,1,Nominal rendah
4407,34,0,Wiraswasta,425000,2,Nominal rendah
4408,32,1,Wiraswasta,191982,2,Nominal rendah
4409,32,1,Wiraswasta,308018,2,Nominal rendah
4410,34,0,Wiraswasta,450000,2,Nominal rendah
4411,33,0,Wiraswasta,675000,2,Nominal rendah
4412,32,1,Wiraswasta,308018,2,Nominal rendah
4413,32,1,Wiraswasta,191982,2,Nominal rendah
4414,33,0,Wiraswasta,759700,0,Nominal rendah
4415,34,0,Wiraswasta,2100000,0,Nominal rendah
4416,34,0,Wiraswasta,225000,2,Nominal rendah
4417,34,0,Wiraswasta,410000,2,Nominal rendah
4418,32,1,Wiraswasta,199457,2,Nominal rendah
4419,32,1,Wiraswasta,300543,2,Nominal rendah
4420,34,0,Wiraswasta,125000,2,Nominal rendah
4421,34,0,Wiraswasta,350000,2,Nominal rendah
4422,33,0,Wiraswasta,522500,2,Nominal rendah
4423,32,1,Wiraswasta,199457,2,Nominal rendah
4424,32,1,Wiraswasta,300543,2,Nominal rendah
4425,33,0,Wiraswasta,518300,2,Nominal rendah
4426,34,0,Wiraswasta,425000,2,Nominal rendah
4427,32,1,Wiraswasta,199457,2,Nominal rendah
4428,32,1,Wiraswasta,300543,2,Nominal rendah
4429,34,0,Wiraswasta,675000,2,Nominal rendah
4430,33,0,Wiraswasta,640100,2,Nominal rendah
4431,33,0,Wiraswasta,626400,2,Nominal rendah
4432,32,1,Wiraswasta,300543,2,Nominal rendah
4433,32,1,Wiraswasta,199457,2,Nominal rendah
4434,34,0,Wiraswasta,250000,2,Nominal rendah
4435,34,0,Wiraswasta,425000,2,Nominal rendah
4436,33,0,Wiraswasta,466000,2,Nominal rendah
4437,32,1,Wiraswasta,288123,2,Nominal rendah
4438,34,0,Wiraswasta,250000,2,Nominal rendah
4439,33,0,Wiraswasta,466000,2,Nominal rendah
4440,32,1,Wiraswasta,288123,2,Nominal rendah
4441,32,1,Wiraswasta,211877,2,Nominal rendah
4442,33,0,Wiraswasta,1101000,2,Nominal rendah
4443,34,0,Wiraswasta,275000,2,Nominal rendah
4444,32,1,Wiraswasta,199456,2,Nominal rendah
4445,32,1,Wiraswasta,300543,2,Nominal rendah
4446,47,0,Wiraswasta,15000000,1,Nominal diatas rata-rata
4447,33,0,Wiraswasta,1005000,1,Nominal rendah
4448,39,0,Wiraswasta,90000,1,Nominal rendah
4449,41,0,Wiraswasta,350000,1,Nominal rendah
4450,32,1,Wiraswasta,199457,1,Nominal rendah
4451,33,1,Wiraswasta,90000,1,Nominal rendah
4452,36,0,Wiraswasta,750000,1,Nominal rendah
4453,35,0,Wiraswasta,90000,1,Nominal rendah
4454,33,0,Wiraswasta,518300,2,Nominal rendah
4455,34,0,Wiraswasta,450000,2,Nominal rendah
4456,32,1,Wiraswasta,300543,2,Nominal rendah
4457,32,1,Wiraswasta,199457,2,Nominal rendah
4458,33,0,Wiraswasta,518300,0,Nominal rendah
4459,34,0,Wiraswasta,750000,0,Nominal rendah
4460,32,1,Wiraswasta,199457,0,Nominal rendah
4461,32,1,Wiraswasta,300543,0,Nominal rendah
4462,33,0,Wiraswasta,518300,2,Nominal rendah
4463,34,0,Wiraswasta,2050000,2,Nominal rendah
4464,34,0,Konsultan,1100000,2,Nominal rendah
4465,31,0,Konsultan,332627,2,Nominal rendah
4466,31,0,Konsultan,332627,2,Nominal rendah
4467,34,0,Konsultan,1100000,2,Nominal rendah
4468,31,0,Konsultan,332627,2,Nominal rendah
4469,34,0,Konsultan,1500000,2,Nominal rendah
4470,31,0,Konsultan,332627,2,Nominal rendah
4471,34,0,Konsultan,1500000,1,Nominal rendah
4472,31,0,Konsultan,333611,1,Nominal rendah
4473,34,0,Konsultan,4500000,1,Nominal sedang
4474,30,1,Konsultan,1500000,1,Nominal rendah
4475,31,0,Konsultan,333732,2,Nominal rendah
4476,34,0,Konsultan,1500000,2,Nominal rendah
4477,34,0,Konsultan,1200000,2,Nominal rendah
4478,31,0,Konsultan,333732,2,Nominal rendah
4479,34,0,Konsultan,5500000,0,Nominal sedang
4480,34,0,Konsultan,1200000,0,Nominal rendah
4481,31,0,Konsultan,333732,2,Nominal rendah
4482,34,0,Konsultan,300000,2,Nominal rendah
4483,34,0,Konsultan,1100000,2,Nominal rendah
4484,31,0,Konsultan,327452,2,Nominal rendah
4485,34,0,Konsultan,1100000,2,Nominal rendah
4486,31,0,Konsultan,327452,2,Nominal rendah
4487,31,0,Konsultan,322295,2,Nominal rendah
4488,34,0,Konsultan,1100000,2,Nominal rendah
4489,31,0,Konsultan,327452,2,Nominal rendah
4490,34,0,Konsultan,1100000,2,Nominal rendah
4491,31,0,Konsultan,332627,2,Nominal rendah
4492,31,0,Konsultan,327533,2,Nominal rendah
4493,34,0,Konsultan,1400000,2,Nominal rendah
4494,31,1,Konsultan,150000,2,Nominal rendah
4495,31,0,Konsultan,327533,2,Nominal rendah
4496,34,0,Konsultan,1100000,2,Nominal rendah
4497,31,0,Konsultan,327533,2,Nominal rendah
4498,34,0,Konsultan,525000,2,Nominal rendah
4499,34,0,Konsultan,1100000,2,Nominal rendah
4500,31,0,Konsultan,327533,2,Nominal rendah
4501,34,0,Konsultan,1100000,1,Nominal rendah
4502,34,0,Konsultan,1100000,1,Nominal rendah
4503,30,1,Konsultan,4300000,1,Nominal sedang
4504,30,1,Konsultan,3617780,1,Nominal sedang
4505,34,0,Konsultan,1100000,2,Nominal rendah
4506,31,0,Konsultan,327452,2,Nominal rendah
4507,34,0,Konsultan,550000,0,Nominal rendah
4508,34,0,Konsultan,1100000,0,Nominal rendah
4509,31,0,Konsultan,322295,0,Nominal rendah
4510,31,0,Konsultan,327452,0,Nominal rendah
4511,34,0,Konsultan,1100000,2,Nominal rendah
4512,40,0,Staff,2534200,2,Nominal sedang
4513,41,0,Staff,1900000,2,Nominal rendah
4514,41,0,Staff,1100000,2,Nominal rendah
4515,40,0,Staff,784300,2,Nominal rendah
4516,41,0,Staff,1100000,2,Nominal rendah
4517,41,0,Staff,1900000,2,Nominal rendah
4518,40,0,Staff,642200,2,Nominal rendah
4519,41,0,Staff,1900000,2,Nominal rendah
4520,41,0,Staff,415000,2,Nominal rendah
4521,40,0,Staff,672400,1,Nominal rendah
4522,41,0,Staff,1900000,1,Nominal rendah
4523,28,1,Staff,3500000,1,Nominal sedang
4524,41,0,Staff,1750000,1,Nominal rendah
4525,40,0,Staff,1811600,2,Nominal rendah
4526,41,0,Staff,1900000,2,Nominal rendah
4527,40,0,Staff,669300,2,Nominal rendah
4528,28,1,Staff,187674,2,Nominal rendah
4529,41,0,Staff,1900000,2,Nominal rendah
4530,40,0,Staff,1842500,0,Nominal rendah
4531,41,0,Staff,1900000,0,Nominal rendah
4532,40,0,Staff,699000,2,Nominal rendah
4533,41,0,Staff,1100000,2,Nominal rendah
4534,41,0,Staff,800000,2,Nominal rendah
4535,41,0,Staff,1100000,2,Nominal rendah
4536,41,0,Staff,1100000,2,Nominal rendah
4537,40,0,Staff,711300,2,Nominal rendah
4538,41,0,Staff,1900000,2,Nominal rendah
4539,41,0,Staff,1100000,2,Nominal rendah
4540,40,0,Staff,702300,2,Nominal rendah
4541,41,0,Staff,1900000,2,Nominal rendah
4542,40,0,Staff,702200,2,Nominal rendah
4543,41,0,Staff,1100000,2,Nominal rendah
4544,41,0,Staff,1900000,2,Nominal rendah
4545,40,0,Staff,710000,2,Nominal rendah
4546,41,0,Staff,950000,2,Nominal rendah
4547,28,1,Staff,50000,2,Nominal rendah
4548,41,0,Staff,250000,2,Nominal rendah
4549,41,0,Staff,950000,2,Nominal rendah
4550,40,0,Staff,716000,2,Nominal rendah
4551,41,0,Staff,950000,2,Nominal rendah
4552,41,0,Staff,950000,2,Nominal rendah
4553,41,0,Staff,250000,2,Nominal rendah
4554,40,0,Staff,772000,2,Nominal rendah
4555,41,0,Staff,950000,2,Nominal rendah
4556,41,0,Staff,950000,2,Nominal rendah
4557,41,0,Staff,250000,2,Nominal rendah
4558,47,0,Staff,7500000,1,Nominal sedang
4559,41,0,Staff,18000000,1,Nominal diatas rata-rata
4560,40,0,Staff,2089600,1,Nominal rendah
4561,40,0,Staff,180000,1,Nominal rendah
4562,41,0,Staff,1900000,1,Nominal rendah
4563,39,0,Staff,12000000,1,Nominal diatas rata-rata
4564,28,1,Staff,2734000,1,Nominal sedang
4565,41,0,Staff,250000,1,Nominal rendah
4566,41,0,Staff,950000,1,Nominal rendah
4567,40,0,Staff,706300,2,Nominal rendah
4568,41,0,Staff,950000,2,Nominal rendah
4569,41,0,Staff,3850000,2,Nominal sedang
4570,41,0,Staff,1100000,0,Nominal rendah
4571,41,0,Staff,1100000,0,Nominal rendah
4572,38,1,Staff,2500000,0,Nominal sedang
4573,41,0,Staff,250000,0,Nominal rendah
4574,40,0,Staff,2800500,2,Nominal sedang
4575,41,0,Staff,1100000,2,Nominal rendah
4576,41,0,Staff,1900000,2,Nominal rendah
4577,39,0,IT,771000,2,Nominal rendah
4578,32,0,IT,1396000,2,Nominal rendah
4579,39,0,IT,575000,2,Nominal rendah
4580,32,0,IT,2037000,2,Nominal rendah
4581,39,0,IT,400000,2,Nominal rendah
4582,41,0,IT,234907,2,Nominal rendah
4583,41,0,IT,301520,2,Nominal rendah
4584,32,0,IT,1447000,2,Nominal rendah
4585,39,0,IT,420000,2,Nominal rendah
4586,32,0,IT,1447000,1,Nominal rendah
4587,39,0,IT,1101000,1,Nominal rendah
4588,32,0,IT,1325000,1,Nominal rendah
4589,39,0,IT,400000,1,Nominal rendah
4590,32,0,IT,1447000,2,Nominal rendah
4591,39,0,IT,360000,2,Nominal rendah
4592,32,0,IT,1447000,2,Nominal rendah
4593,47,0,IT,5000000,2,Nominal sedang
4594,39,0,IT,450000,2,Nominal rendah
4595,32,0,IT,1447000,0,Nominal rendah
4596,39,0,IT,400000,2,Nominal rendah
4597,39,0,IT,770000,2,Nominal rendah
4598,39,0,IT,330000,2,Nominal rendah
4599,32,0,IT,1396000,2,Nominal rendah
4600,39,0,IT,370000,2,Nominal rendah
4601,32,0,IT,1396000,2,Nominal rendah
4602,39,0,IT,350000,2,Nominal rendah
4603,39,0,IT,400000,2,Nominal rendah
4604,32,0,IT,1396000,2,Nominal rendah
4605,41,0,IT,180921,2,Nominal rendah
4606,32,0,IT,1396000,2,Nominal rendah
4607,39,0,IT,350000,2,Nominal rendah
4608,39,0,IT,400000,2,Nominal rendah
4609,32,0,IT,896000,2,Nominal rendah
4610,39,0,IT,350000,2,Nominal rendah
4611,41,0,IT,132415,2,Nominal rendah
4612,41,0,IT,125073,2,Nominal rendah
4613,32,0,IT,1638000,2,Nominal rendah
4614,39,0,IT,805000,2,Nominal rendah
4615,41,0,IT,263372,2,Nominal rendah
4616,32,0,IT,1425000,2,Nominal rendah
4617,39,0,IT,535000,1,Nominal rendah
4618,39,0,IT,850000,1,Nominal rendah
4619,32,0,IT,2681450,1,Nominal sedang
4620,32,0,IT,1396000,2,Nominal rendah
4621,39,0,IT,350000,0,Nominal rendah
4622,32,0,IT,1396000,0,Nominal rendah
4623,39,0,IT,525000,2,Nominal rendah
4624,32,0,IT,1396000,2,Nominal rendah
4625,39,0,IT,350000,2,Nominal rendah
4626,37,1,Kesehatan,170000,2,Nominal rendah
4627,37,1,Kesehatan,600000,2,Nominal rendah
4628,30,0,Kesehatan,237950,2,Nominal rendah
4629,44,0,Kesehatan,3000000,2,Nominal sedang
4630,37,1,Kesehatan,600000,2,Nominal rendah
4631,44,0,Kesehatan,3000000,2,Nominal sedang
4632,37,1,Kesehatan,100000,2,Nominal rendah
4633,44,0,Kesehatan,3000000,2,Nominal sedang
4634,30,0,Kesehatan,100000,2,Nominal rendah
4635,37,1,Kesehatan,450000,2,Nominal rendah
4636,44,0,Kesehatan,3000000,2,Nominal sedang
4637,30,0,Kesehatan,15000,2,Nominal rendah
4638,30,0,Kesehatan,10001,1,Nominal rendah
4639,30,0,Kesehatan,10001,1,Nominal rendah
4640,30,0,Kesehatan,10001,1,Nominal rendah
4641,37,1,Kesehatan,100000,1,Nominal rendah
4642,30,0,Kesehatan,10001,1,Nominal rendah
4643,30,0,Kesehatan,10001,1,Nominal rendah
4644,30,0,Kesehatan,10001,1,Nominal rendah
4645,30,0,Kesehatan,10001,1,Nominal rendah
4646,37,1,Kesehatan,135000,1,Nominal rendah
4647,34,0,Kesehatan,4151000,1,Nominal sedang
4648,30,0,Kesehatan,10002,1,Nominal rendah
4649,30,0,Kesehatan,10001,1,Nominal rendah
4650,33,1,Kesehatan,1260000,1,Nominal rendah
4651,30,0,Kesehatan,10001,1,Nominal rendah
4652,37,1,Kesehatan,1000000,1,Nominal rendah
4653,30,0,Kesehatan,10001,1,Nominal rendah
4654,30,0,Kesehatan,10001,1,Nominal rendah
4655,30,0,Kesehatan,10001,2,Nominal rendah
4656,30,0,Kesehatan,10002,2,Nominal rendah
4657,30,0,Kesehatan,10001,2,Nominal rendah
4658,30,0,Kesehatan,10001,2,Nominal rendah
4659,30,0,Kesehatan,10001,2,Nominal rendah
4660,30,0,Kesehatan,10001,2,Nominal rendah
4661,30,0,Kesehatan,10001,2,Nominal rendah
4662,37,1,Kesehatan,100000,2,Nominal rendah
4663,37,1,Kesehatan,300000,2,Nominal rendah
4664,30,0,Kesehatan,10001,2,Nominal rendah
4665,30,0,Kesehatan,10001,2,Nominal rendah
4666,30,0,Kesehatan,10001,2,Nominal rendah
4667,30,0,Kesehatan,10001,2,Nominal rendah
4668,37,1,Kesehatan,150000,2,Nominal rendah
4669,30,0,Kesehatan,10001,2,Nominal rendah
4670,44,0,Kesehatan,3000000,2,Nominal sedang
4671,37,1,Kesehatan,570000,2,Nominal rendah
4672,37,1,Kesehatan,100000,2,Nominal rendah
4673,37,1,Kesehatan,100000,0,Nominal rendah
4674,37,1,Kesehatan,300000,0,Nominal rendah
4675,37,1,Kesehatan,630000,0,Nominal rendah
4676,37,1,Kesehatan,100000,2,Nominal rendah
4677,30,0,Kesehatan,10001,2,Nominal rendah
4678,44,0,Kesehatan,3000000,2,Nominal sedang
4679,30,0,Kesehatan,415313,2,Nominal rendah
4680,37,1,Kesehatan,250000,2,Nominal rendah
4681,44,0,Kesehatan,3000000,2,Nominal sedang
4682,37,1,Kesehatan,250000,2,Nominal rendah
4683,30,0,Kesehatan,339187,2,Nominal rendah
4684,44,0,Kesehatan,3000000,2,Nominal sedang
4685,37,1,Kesehatan,200000,2,Nominal rendah
4686,37,1,Kesehatan,600000,2,Nominal rendah
4687,34,0,Kesehatan,2600000,2,Nominal sedang
4688,37,1,Kesehatan,600000,2,Nominal rendah
4689,44,0,Kesehatan,3000000,2,Nominal sedang
4690,30,0,Kesehatan,246000,2,Nominal rendah
4691,37,1,Kesehatan,100000,2,Nominal rendah
4692,44,0,Kesehatan,3000000,2,Nominal sedang
4693,30,0,Kesehatan,248300,2,Nominal rendah
4694,37,1,Kesehatan,100000,2,Nominal rendah
4695,44,0,Kesehatan,3000000,2,Nominal sedang
4696,30,0,Kesehatan,248285,2,Nominal rendah
4697,37,1,Kesehatan,100000,2,Nominal rendah
4698,37,1,Kesehatan,1000000,2,Nominal rendah
4699,44,0,Kesehatan,3000000,2,Nominal sedang
4700,37,1,Kesehatan,1200000,2,Nominal rendah
4701,37,1,Kesehatan,100000,2,Nominal rendah
4702,30,0,Kesehatan,248300,1,Nominal rendah
4703,44,0,Kesehatan,3000000,1,Nominal sedang
4704,44,0,Kesehatan,1000000,1,Nominal rendah
4705,37,1,Kesehatan,600000,1,Nominal rendah
4706,37,1,Kesehatan,100000,1,Nominal rendah
4707,37,1,Kesehatan,100000,2,Nominal rendah
4708,30,0,Kesehatan,324500,2,Nominal rendah
4709,37,1,Kesehatan,112500,2,Nominal rendah
4710,44,0,Kesehatan,3000000,2,Nominal sedang
4711,37,1,Kesehatan,600000,2,Nominal rendah
4712,30,0,Kesehatan,324500,2,Nominal rendah
4713,37,1,Kesehatan,100000,2,Nominal rendah
4714,37,1,Kesehatan,150000,0,Nominal rendah
4715,37,1,Kesehatan,600000,0,Nominal rendah
4716,37,1,Kesehatan,150000,0,Nominal rendah
4717,30,0,Kesehatan,324500,0,Nominal rendah
4718,37,1,Kesehatan,150000,0,Nominal rendah
4719,44,0,Kesehatan,3000000,2,Nominal sedang
4720,30,0,Konsultan,190326,2,Nominal rendah
4721,40,0,Konsultan,500000,2,Nominal rendah
4722,40,1,Konsultan,272777,2,Nominal rendah
4723,40,1,Konsultan,1093074,2,Nominal rendah
4724,40,1,Konsultan,477004,2,Nominal rendah
4725,40,1,Konsultan,270109,2,Nominal rendah
4726,40,1,Konsultan,1093074,2,Nominal rendah
4727,40,1,Konsultan,477004,2,Nominal rendah
4728,40,0,Konsultan,500000,2,Nominal rendah
4729,31,0,Konsultan,150000,2,Nominal rendah
4730,30,0,Konsultan,177205,2,Nominal rendah
4731,40,0,Konsultan,100000,2,Nominal rendah
4732,40,1,Konsultan,457199,2,Nominal rendah
4733,40,0,Konsultan,500000,2,Nominal rendah
4734,40,1,Konsultan,1086824,2,Nominal rendah
4735,40,1,Konsultan,242351,2,Nominal rendah
4736,30,0,Konsultan,197926,2,Nominal rendah
4737,30,0,Konsultan,200344,1,Nominal rendah
4738,40,1,Konsultan,271443,1,Nominal rendah
4739,40,1,Konsultan,477849,1,Nominal rendah
4740,40,0,Konsultan,500000,1,Nominal rendah
4741,40,1,Konsultan,1093074,1,Nominal rendah
4742,30,0,Konsultan,272916,1,Nominal rendah
4743,30,0,Konsultan,225000,1,Nominal rendah
4744,30,0,Konsultan,179086,1,Nominal rendah
4745,42,0,Konsultan,270000,1,Nominal rendah
4746,40,1,Konsultan,271443,2,Nominal rendah
4747,40,0,Konsultan,500000,2,Nominal rendah
4748,40,1,Konsultan,477004,2,Nominal rendah
4749,40,1,Konsultan,1093074,2,Nominal rendah
4750,40,0,Konsultan,500000,2,Nominal rendah
4751,40,1,Konsultan,315106,2,Nominal rendah
4752,40,1,Konsultan,1198070,2,Nominal rendah
4753,40,1,Konsultan,514851,2,Nominal rendah
4754,30,0,Konsultan,402437,2,Nominal rendah
4755,31,0,Konsultan,250000,0,Nominal rendah
4756,30,0,Konsultan,188146,0,Nominal rendah
4757,40,1,Konsultan,1121573,0,Nominal rendah
4758,40,1,Konsultan,284409,0,Nominal rendah
4759,40,0,Konsultan,500000,0,Nominal rendah
4760,40,1,Konsultan,489580,0,Nominal rendah
4761,31,0,Konsultan,250000,2,Nominal rendah
4762,30,0,Konsultan,338947,2,Nominal rendah
4763,30,0,Konsultan,269228,2,Nominal rendah
4764,40,1,Konsultan,268331,2,Nominal rendah
4765,40,0,Konsultan,500000,2,Nominal rendah
4766,40,1,Konsultan,473949,2,Nominal rendah
4767,40,1,Konsultan,1093074,2,Nominal rendah
4768,30,0,Konsultan,281552,2,Nominal rendah
4769,40,1,Konsultan,267465,2,Nominal rendah
4770,40,1,Konsultan,1093074,2,Nominal rendah
4771,40,1,Konsultan,476354,2,Nominal rendah
4772,40,0,Konsultan,500000,2,Nominal rendah
4773,31,0,Konsultan,150000,2,Nominal rendah
4774,40,1,Konsultan,479539,2,Nominal rendah
4775,40,1,Konsultan,1093074,2,Nominal rendah
4776,40,0,Konsultan,500000,2,Nominal rendah
4777,40,1,Konsultan,276778,2,Nominal rendah
4778,30,0,Konsultan,619327,2,Nominal rendah
4779,31,0,Konsultan,150000,2,Nominal rendah
4780,40,0,Konsultan,500000,2,Nominal rendah
4781,30,0,Konsultan,190553,2,Nominal rendah
4782,40,1,Konsultan,470244,2,Nominal rendah
4783,40,1,Konsultan,274110,2,Nominal rendah
4784,40,1,Konsultan,1093074,2,Nominal rendah
4785,31,0,Konsultan,150000,2,Nominal rendah
4786,40,1,Konsultan,252534,2,Nominal rendah
4787,40,0,Konsultan,500000,2,Nominal rendah
4788,40,1,Konsultan,1065965,2,Nominal rendah
4789,40,1,Konsultan,447718,2,Nominal rendah
4790,31,0,Konsultan,150000,2,Nominal rendah
4791,40,1,Konsultan,230402,2,Nominal rendah
4792,40,0,Konsultan,500000,2,Nominal rendah
4793,40,1,Konsultan,443018,2,Nominal rendah
4794,40,1,Konsultan,1072215,2,Nominal rendah
4795,31,0,Konsultan,150000,2,Nominal rendah
4796,40,1,Konsultan,240692,2,Nominal rendah
4797,40,1,Konsultan,447718,2,Nominal rendah
4798,40,1,Konsultan,1065965,2,Nominal rendah
4799,40,0,Konsultan,500000,2,Nominal rendah
4800,39,1,Konsultan,1000000,2,Nominal rendah
4801,31,0,Konsultan,150000,2,Nominal rendah
4802,30,0,Konsultan,891620,1,Nominal rendah
4803,30,0,Konsultan,90000,1,Nominal rendah
4804,50,0,Konsultan,270000,1,Nominal rendah
4805,48,0,Konsultan,180000,1,Nominal rendah
4806,43,0,Konsultan,1800000,1,Nominal rendah
