umur,gender,occupation_group,nominal,periode_transaksi
44,pria,Amil,825000,Ramadhan
45,pria,Amil,575000,Ramadhan
39,pria,Amil,475000,Ramadhan
32,pria,Kesehatan,390025,Ramadhan
36,wanita,Amil,242654,Ramadhan
29,pria,Amil,181330,Ramadhan
55,pria,Lainnya,1142673,Ramadhan
31,pria,Amil,190645,Ramadhan
30,pria,Amil,181019,Ramadhan
69,pria,Amil,475000,Ramadhan
41,pria,Amil,184761,Ramadhan
27,wanita,Amil,10001,Ramadhan
36,pria,Amil,375000,Ramadhan
31,pria,Amil,190365,Ramadhan
62,wanita,Amil,800000,Ramadhan
80,pria,Amil,1237500,Ramadhan
28,pria,Amil,244514,Ramadhan
31,pria,Amil,246399,Ramadhan
39,pria,Amil,209171,Ramadhan
35,pria,Pegawai Swasta,387500,Ramadhan
41,wanita,Amil,575000,Ramadhan
33,wanita,Amil,450000,Ramadhan
40,pria,Amil,575000,Ramadhan
37,pria,Amil,256092,Ramadhan
52,pria,Lainnya,2575000,Ramadhan
48,pria,Amil,220070,Ramadhan
39,pria,Amil,825000,Ramadhan
40,pria,Amil,172263,Ramadhan
47,pria,Amil,575000,Ramadhan
46,pria,PNS,537500,Ramadhan
48,pria,Amil,221038,Ramadhan
30,pria,Amil,587500,Ramadhan
39,pria,Staff,81000,Ramadhan
31,wanita,Amil,203014,Ramadhan
33,pria,Amil,475000,Ramadhan
37,wanita,Amil,240055,Ramadhan
35,pria,Amil,500000,Ramadhan
32,pria,Amil,190365,Ramadhan
39,wanita,Amil,587500,Ramadhan
44,pria,Amil,375000,Ramadhan
54,pria,Amil,176799,Ramadhan
31,wanita,Amil,171980,Ramadhan
56,pria,Amil,1250000,Ramadhan
36,pria,Amil,587500,Ramadhan
45,wanita,Amil,575000,Ramadhan
48,pria,Amil,450000,Ramadhan
47,pria,Amil,280833,Ramadhan
35,pria,Amil,375000,Ramadhan
40,pria,Amil,600000,Ramadhan
40,pria,Amil,270000,Ramadhan
31,pria,Amil,249223,Ramadhan
50,pria,Amil,750000,Ramadhan
34,pria,Amil,255174,Ramadhan
36,pria,Amil,175820,Ramadhan
31,wanita,Amil,202917,Ramadhan
52,pria,Amil,189250,Ramadhan
45,pria,Amil,550000,Ramadhan
50,wanita,Lainnya,9000000,Ramadhan
34,wanita,Staff,90000,Ramadhan
51,pria,Teknisi,420000,Ramadhan
32,pria,Lainnya,150000,Ramadhan
37,wanita,Auditor,50000,Ramadhan
54,pria,Industri,7000000,Ramadhan
37,wanita,Pegawai Swasta,3000000,Ramadhan
28,wanita,Industri,249000,Ramadhan
34,pria,Industri,575000,Ramadhan
26,pria,Lainnya,305000,Ramadhan
39,pria,Staff,45000,Ramadhan
37,wanita,PNS,350000,Ramadhan
34,pria,Lainnya,375000,Ramadhan
39,pria,Konsultan,2237500,Ramadhan
44,pria,Industri,900000,Ramadhan
48,pria,Amil,360000,Ramadhan
36,wanita,Marketing,582750,Ramadhan
38,pria,Energi,2650000,Ramadhan
32,pria,Amil,180000,Ramadhan
30,pria,Teknisi,45000,Ramadhan
41,pria,Amil,270000,Ramadhan
47,pria,Pegawai Swasta,540000,Ramadhan
36,wanita,Akuntansi,1500000,Ramadhan
33,wanita,Akuntansi,456125,Ramadhan
55,pria,Amil,50000000,Ramadhan
63,wanita,Pegawai Swasta,2000000,Ramadhan
46,pria,PNS,270000,Ramadhan
39,wanita,Akuntansi,25000,Ramadhan
56,pria,Industri,10000000,Ramadhan
59,pria,Pegawai Swasta,3600000,Ramadhan
27,wanita,Lainnya,45000,Ramadhan
34,pria,Marketing,450000,Ramadhan
33,pria,Konsultan,176322,Ramadhan
32,pria,Amil,6000000,Ramadhan
42,pria,Lainnya,1000000,Ramadhan
31,wanita,IT,1500000,Ramadhan
37,wanita,Auditor,50000,Ramadhan
34,wanita,PNS,365000,Ramadhan
37,pria,Industri,550000,Ramadhan
39,pria,Industri,180000,Ramadhan
29,pria,Staff,45000,Ramadhan
57,wanita,Lainnya,5000000,Ramadhan
38,pria,Marketing,90000,Ramadhan
27,wanita,Amil,10001,Ramadhan
32,pria,Lainnya,300000,Ramadhan
69,pria,Amil,315000,Ramadhan
32,pria,Lainnya,246107,Ramadhan
32,pria,Lainnya,225000,Ramadhan
32,pria,Lainnya,408070,Ramadhan
35,pria,Energi,800000,Ramadhan
39,pria,Staff,127000,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
35,pria,Industri,45000,Ramadhan
29,wanita,Lainnya,325000,Ramadhan
47,pria,Energi,1000000,Ramadhan
36,wanita,Akuntansi,1500000,Ramadhan
42,pria,Lainnya,21000000,Ramadhan
59,pria,PNS,2000000,Ramadhan
36,pria,Wiraswasta,90000,Ramadhan
33,pria,Freelancer,30000000,Ramadhan
62,wanita,Amil,180000,Ramadhan
36,pria,Amil,175820,Ramadhan
29,wanita,Amil,100000,Ramadhan
31,pria,Amil,150000,Ramadhan
37,wanita,PNS,333500,Ramadhan
33,wanita,Amil,90000,Ramadhan
51,pria,Pegawai Swasta,20000000,Ramadhan
55,pria,Lainnya,1341250,Ramadhan
53,wanita,Lainnya,50000000,Ramadhan
40,pria,Amil,600000,Ramadhan
30,pria,Amil,180000,Ramadhan
35,pria,Amil,375000,Ramadhan
45,pria,Amil,575000,Ramadhan
51,wanita,Amil,500000,Ramadhan
41,pria,Amil,184761,Ramadhan
41,pria,Amil,600000,Ramadhan
52,pria,Amil,189250,Ramadhan
39,pria,Amil,825000,Ramadhan
31,pria,Amil,246399,Ramadhan
40,pria,Amil,575000,Ramadhan
69,pria,Amil,475000,Ramadhan
31,pria,Konsultan,45000,Ramadhan
42,pria,Amil,375000,Ramadhan
35,pria,Pegawai Swasta,387500,Ramadhan
36,pria,Amil,226763,Ramadhan
29,pria,Amil,181330,Ramadhan
33,wanita,Amil,450000,Ramadhan
62,wanita,Amil,800000,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
39,wanita,Amil,587500,Ramadhan
37,pria,Amil,256092,Ramadhan
44,pria,Industri,900000,Ramadhan
32,wanita,Amil,263623,Ramadhan
65,pria,Konsultan,10000000,Ramadhan
39,pria,Amil,209171,Ramadhan
45,pria,Amil,550000,Ramadhan
48,pria,Amil,220070,Ramadhan
35,pria,Akuntansi,135000,Ramadhan
46,pria,PNS,537500,Ramadhan
36,wanita,Amil,242654,Ramadhan
41,pria,Lainnya,675000,Ramadhan
47,pria,Amil,280833,Ramadhan
49,pria,Amil,875000,Ramadhan
47,pria,Amil,575000,Ramadhan
52,pria,Lainnya,6710000,Ramadhan
48,pria,Amil,219976,Ramadhan
48,pria,Amil,312784,Ramadhan
31,wanita,Amil,171980,Ramadhan
39,pria,Amil,475000,Ramadhan
33,pria,Amil,475000,Ramadhan
34,pria,Staff,45000,Ramadhan
30,pria,Amil,587500,Ramadhan
39,wanita,Amil,450000,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
31,pria,Amil,249225,Ramadhan
35,pria,Industri,250000,Ramadhan
32,pria,Amil,190365,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
33,wanita,Konsultan,6100000,Ramadhan
40,pria,Amil,172263,Ramadhan
47,pria,Amil,319074,Ramadhan
45,wanita,Amil,575000,Ramadhan
50,pria,Amil,750000,Ramadhan
31,pria,Amil,190645,Ramadhan
41,wanita,Amil,575000,Ramadhan
50,wanita,Pegawai Swasta,2500000,Ramadhan
46,pria,Amil,175305,Ramadhan
28,pria,Amil,244514,Ramadhan
48,pria,Amil,450000,Ramadhan
44,pria,Amil,375000,Ramadhan
36,pria,Amil,587500,Ramadhan
80,pria,Amil,1237500,Ramadhan
30,pria,Amil,181019,Ramadhan
35,pria,Amil,500000,Ramadhan
36,pria,Amil,180000,Ramadhan
30,pria,Amil,20000,Ramadhan
51,pria,Konsultan,90000,Ramadhan
31,pria,Konsultan,11692698,Ramadhan
45,pria,Lainnya,3260000,Ramadhan
37,wanita,Amil,240055,Ramadhan
33,pria,Konsultan,322536,Ramadhan
54,pria,Amil,176799,Ramadhan
35,pria,Amil,375000,Ramadhan
31,wanita,Amil,203014,Ramadhan
28,pria,Staff,92500,Ramadhan
28,pria,Staff,22500,Ramadhan
36,pria,Amil,375000,Ramadhan
45,pria,Amil,256460,Ramadhan
36,pria,Amil,180000,Ramadhan
29,wanita,Lainnya,442781,Ramadhan
48,pria,Amil,221038,Ramadhan
56,pria,Amil,1250000,Ramadhan
31,pria,Pegawai Swasta,1207300,Ramadhan
31,pria,Amil,190365,Ramadhan
31,wanita,Amil,202917,Ramadhan
41,pria,Amil,175750,Ramadhan
37,pria,Amil,550000,Ramadhan
35,pria,Amil,258395,Ramadhan
34,pria,Amil,255174,Ramadhan
49,pria,Lainnya,225000,Ramadhan
45,pria,Amil,550000,Ramadhan
44,pria,Amil,825000,Ramadhan
31,pria,Amil,10001,Ramadhan
41,wanita,Amil,250000,Ramadhan
50,pria,TNI/POLRI,225000,Ramadhan
34,pria,PNS,315000,Ramadhan
36,wanita,Freelancer,590000,Ramadhan
48,pria,Amil,135000,Ramadhan
69,pria,Akuntansi,700000,Ramadhan
59,pria,Marketing,315000,Ramadhan
31,pria,Amil,45000,Ramadhan
40,pria,Transportasi,5237500,Ramadhan
47,wanita,Pegawai Swasta,5000000,Ramadhan
43,pria,Akuntansi,270000,Ramadhan
50,pria,TNI/POLRI,1250000,Ramadhan
44,wanita,Lainnya,270000,Ramadhan
32,pria,Lainnya,135000,Ramadhan
41,wanita,Amil,250000,Ramadhan
70,pria,Lainnya,2500000,Ramadhan
31,pria,Amil,45000,Ramadhan
31,pria,Amil,45000,Ramadhan
32,pria,IT,180000,Ramadhan
41,pria,Akuntansi,2000000,Ramadhan
44,wanita,Marketing,45000,Ramadhan
38,pria,Konsultan,135000,Ramadhan
39,pria,Energi,180000,Ramadhan
35,pria,Lainnya,225000,Ramadhan
58,pria,Akuntansi,15000000,Ramadhan
41,pria,Lainnya,13900000,Ramadhan
35,pria,Lainnya,6000000,Ramadhan
31,pria,Energi,1200000,Ramadhan
32,wanita,Industri,4500000,Ramadhan
54,pria,PNS,700000,Ramadhan
44,pria,Lainnya,2575000,Ramadhan
41,pria,PNS,180000,Ramadhan
47,pria,Lainnya,10080000,Ramadhan
41,pria,Lainnya,180000,Ramadhan
35,pria,Amil,15000,Ramadhan
30,wanita,Staff,295170,Ramadhan
31,pria,Staff,45000,Ramadhan
31,pria,Staff,265997,Ramadhan
23,wanita,Lainnya,45000,Ramadhan
37,pria,Kesehatan,18306000,Ramadhan
39,pria,Amil,135000,Ramadhan
32,wanita,Auditor,180000,Ramadhan
29,pria,Amil,360000,Ramadhan
39,wanita,Pegawai Swasta,4900000,Ramadhan
33,pria,Wiraswasta,409000,Ramadhan
54,pria,PNS,13000000,Ramadhan
47,pria,Energi,350000,Ramadhan
31,wanita,Amil,50000,Ramadhan
35,pria,Amil,315000,Ramadhan
36,pria,Lainnya,45000,Ramadhan
31,pria,Energi,180000,Ramadhan
29,pria,Amil,90000,Ramadhan
45,pria,Pegawai Swasta,225000,Ramadhan
33,pria,Lainnya,45000,Ramadhan
31,pria,Amil,45000,Ramadhan
29,pria,Lainnya,50000,Ramadhan
49,pria,Kesehatan,45000,Ramadhan
38,pria,Lainnya,135000,Ramadhan
34,pria,IT,15000000,Ramadhan
32,pria,Wiraswasta,90000,Ramadhan
34,pria,Industri,310000,Ramadhan
42,pria,Energi,2400000,Ramadhan
31,wanita,Amil,45000,Ramadhan
30,wanita,Pegawai Swasta,45000,Ramadhan
31,pria,Industri,135000,Ramadhan
34,pria,Industri,180000,Ramadhan
30,pria,Amil,45000,Ramadhan
28,pria,Lainnya,90000,Ramadhan
34,pria,Industri,678100,Ramadhan
37,pria,Pegawai Swasta,180000,Ramadhan
28,pria,Konsultan,135000,Ramadhan
41,pria,Industri,4800000,Ramadhan
32,pria,Akuntansi,1250000,Reguler
30,pria,PNS,135000,Reguler
30,pria,PNS,1800000,Reguler
36,pria,Amil,45000,Reguler
33,pria,Amil,65000,Reguler
44,wanita,Pegawai Swasta,250000,Reguler
33,pria,Energi,2231900,Reguler
34,pria,Marketing,450000,Reguler
36,wanita,Marketing,642833,Reguler
59,pria,Pegawai Swasta,4428000,Reguler
39,pria,Industri,50000,Reguler
32,pria,Kesehatan,318125,Reguler
31,pria,Industri,375637,Reguler
33,wanita,Staff,173533,Reguler
37,wanita,Auditor,50000,Reguler
49,pria,Lainnya,730000,Reguler
31,wanita,Staff,100000,Reguler
29,wanita,Lainnya,325000,Reguler
32,pria,Akuntansi,150000,Reguler
30,pria,Konsultan,125000,Reguler
32,pria,Lainnya,551536,Reguler
35,pria,Energi,822400,Reguler
31,pria,Lainnya,388945,Reguler
32,pria,Lainnya,362363,Reguler
34,pria,Lainnya,369515,Reguler
31,pria,PNS,228000,Reguler
26,pria,Wiraswasta,4359500,Reguler
37,pria,Teknisi,192500,Reguler
41,pria,Lainnya,943363,Reguler
33,wanita,Akuntansi,518059,Reguler
32,pria,PNS,927000,Reguler
41,wanita,Lainnya,559068,Reguler
36,pria,PNS,378663,Reguler
35,pria,Industri,250000,Reguler
34,pria,Lainnya,368265,Reguler
48,wanita,PNS,212500,Reguler
51,pria,Teknisi,420000,Reguler
28,wanita,Industri,416000,Reguler
33,wanita,Akuntansi,300000,Reguler
48,wanita,PNS,212500,Reguler
46,pria,Konsultan,500000,Reguler
32,pria,Lainnya,300000,Reguler
38,pria,IT,1000000,Reguler
34,pria,Konsultan,650000,Reguler
43,pria,Akuntansi,6000000,Reguler
47,pria,Industri,1000000,Reguler
39,wanita,Pegawai Swasta,1750000,Reguler
47,pria,Industri,2000000,Reguler
36,pria,PNS,835037,Reguler
36,pria,PNS,509726,Reguler
36,pria,PNS,526422,Reguler
36,pria,PNS,882073,Reguler
36,pria,PNS,528180,Reguler
36,pria,PNS,517925,Reguler
36,pria,PNS,517046,Reguler
32,wanita,Staff,1000000,Reguler
35,pria,Konsultan,500000,Reguler
63,wanita,Pegawai Swasta,1500000,Reguler
51,pria,Pegawai Swasta,350000,Reguler
55,pria,Lainnya,1106423,Reguler
38,pria,Energi,2100000,Reguler
34,pria,Lainnya,375000,Reguler
46,pria,PNS,625506,Reguler
32,wanita,Dokter,5500000,Reguler
37,wanita,PNS,367134,Reguler
39,wanita,Akuntansi,25000,Reguler
32,pria,Lainnya,4392500,Reguler
33,pria,Wiraswasta,465000,Reguler
46,pria,PNS,698750,Reguler
51,wanita,Amil,650000,Reguler
31,pria,Staff,265997,Reguler
31,pria,Amil,323993,Reguler
25,pria,Staff,179156,Reguler
36,pria,Amil,763750,Reguler
47,pria,Amil,747500,Reguler
37,wanita,Amil,312071,Reguler
29,wanita,Staff,187649,Reguler
42,pria,Amil,206259,Reguler
39,wanita,Amil,585000,Reguler
45,pria,Amil,333397,Reguler
31,wanita,Amil,223574,Reguler
40,pria,Amil,780000,Reguler
52,pria,Amil,246025,Reguler
80,pria,Amil,1462665,Reguler
37,pria,Amil,715000,Reguler
32,wanita,Amil,342710,Reguler
28,pria,Amil,317868,Reguler
45,pria,Amil,747500,Reguler
29,pria,Amil,235729,Reguler
31,pria,Amil,354523,Reguler
31,wanita,Konsultan,250000,Reguler
34,pria,Amil,331726,Reguler
46,pria,Amil,227896,Reguler
31,pria,Amil,213047,Reguler
35,pria,Amil,177450,Reguler
36,pria,Amil,472500,Reguler
47,pria,Amil,365083,Reguler
41,wanita,Amil,747500,Reguler
29,pria,Amil,199789,Reguler
28,wanita,Amil,207896,Reguler
39,pria,Amil,212172,Reguler
48,pria,Amil,286092,Reguler
36,wanita,Amil,315450,Reguler
34,pria,Amil,203350,Reguler
34,pria,Amil,183186,Reguler
29,pria,Amil,194037,Reguler
32,pria,Amil,247474,Reguler
43,pria,Amil,186414,Reguler
41,pria,Amil,240189,Reguler
31,pria,Amil,221885,Reguler
28,pria,Amil,194347,Reguler
42,pria,Amil,472500,Reguler
48,pria,Amil,406619,Reguler
72,pria,PNS,5000000,Reguler
34,wanita,Amil,221288,Reguler
37,pria,Amil,332920,Reguler
41,pria,Lainnya,675000,Reguler
33,pria,Amil,617500,Reguler
34,pria,Konsultan,180000,Reguler
47,pria,Amil,414797,Reguler
33,pria,Amil,212198,Reguler
29,pria,Staff,180686,Reguler
31,pria,Amil,247474,Reguler
45,wanita,Amil,747500,Reguler
37,wanita,Auditor,100000,Reguler
50,pria,Amil,214212,Reguler
31,wanita,Amil,263792,Reguler
36,wanita,Freelancer,590000,Reguler
50,pria,Amil,975000,Reguler
30,wanita,Amil,207906,Reguler
44,pria,Amil,472500,Reguler
33,wanita,Amil,585000,Reguler
36,pria,Amil,294792,Reguler
40,pria,Amil,223942,Reguler
33,pria,Amil,194037,Reguler
31,wanita,Amil,207392,Reguler
29,wanita,Amil,195430,Reguler
32,pria,Akuntansi,200000,Reguler
54,pria,Amil,229838,Reguler
39,pria,Amil,617500,Reguler
39,pria,Amil,1072500,Reguler
40,pria,Amil,219195,Reguler
40,pria,Amil,747500,Reguler
56,pria,Amil,1625000,Reguler
44,pria,Amil,1072500,Reguler
36,pria,Amil,351640,Reguler
41,pria,Amil,780000,Reguler
48,pria,Amil,585000,Reguler
62,wanita,Amil,1040000,Reguler
28,wanita,Amil,195430,Reguler
46,pria,Amil,200554,Reguler
45,pria,Amil,715000,Reguler
34,wanita,Staff,175725,Reguler
48,pria,Amil,287349,Reguler
45,pria,Amil,715000,Reguler
35,pria,Amil,472500,Reguler
30,pria,Amil,196196,Reguler
39,wanita,Amil,737500,Reguler
51,pria,Amil,217714,Reguler
31,wanita,Amil,263918,Reguler
30,wanita,Amil,195430,Reguler
30,pria,Amil,737500,Reguler
29,pria,Amil,195430,Reguler
27,wanita,Amil,195430,Reguler
31,pria,Amil,320318,Reguler
35,pria,Amil,472500,Reguler
48,pria,Amil,184750,Reguler
27,wanita,Amil,175725,Reguler
44,pria,Industri,900000,Reguler
48,pria,Amil,285969,Reguler
35,pria,Amil,650000,Reguler
35,pria,Pegawai Swasta,503750,Reguler
50,pria,Amil,202213,Reguler
30,wanita,Amil,207906,Reguler
30,pria,Amil,235325,Reguler
57,pria,Amil,195179,Reguler
30,wanita,Amil,207896,Reguler
27,wanita,Amil,195430,Reguler
31,wanita,Amil,195430,Reguler
49,pria,Amil,1137500,Reguler
41,pria,Amil,228474,Reguler
35,pria,Amil,335914,Reguler
69,pria,Amil,617500,Reguler
39,pria,Amil,271923,Reguler
28,pria,Amil,195349,Reguler
31,pria,Amil,247839,Reguler
30,wanita,Staff,187744,Reguler
29,wanita,Lainnya,742961,Reguler
48,pria,Industri,215000,Reguler
31,pria,Lainnya,210000,Reguler
36,wanita,Marketing,642832,Reguler
31,wanita,Staff,100000,Reguler
38,pria,Energi,875000,Reguler
59,pria,Pegawai Swasta,4428000,Reguler
30,pria,Konsultan,125000,Reguler
35,pria,Teknisi,150000,Reguler
45,wanita,Lainnya,1500000,Reguler
32,pria,Amil,6000000,Reguler
33,pria,Amil,100000,Reguler
39,pria,Industri,200000,Reguler
29,wanita,Lainnya,290000,Reguler
34,pria,Industri,217500,Reguler
49,pria,Lainnya,685000,Reguler
34,pria,Marketing,75000,Reguler
34,pria,Marketing,450000,Reguler
39,pria,Industri,50000,Reguler
35,pria,Industri,250000,Reguler
35,pria,Industri,100000,Reguler
31,pria,Pegawai Swasta,808981,Reguler
33,pria,Konsultan,350000,Reguler
47,pria,Pegawai Swasta,2000000,Reguler
33,wanita,Staff,173533,Reguler
32,pria,Kesehatan,318125,Reguler
31,pria,Industri,375637,Reguler
52,pria,Lainnya,1550000,Reguler
33,pria,Energi,1960075,Reguler
32,pria,Lainnya,551536,Reguler
32,pria,Lainnya,362363,Reguler
34,pria,Lainnya,369515,Reguler
39,pria,Staff,75000,Reguler
31,pria,Lainnya,388945,Reguler
33,wanita,Akuntansi,300000,Reguler
32,pria,PNS,1188000,Reguler
33,pria,Energi,2545150,Reguler
32,pria,Lainnya,300000,Reguler
46,pria,Konsultan,500000,Reguler
39,wanita,Akuntansi,25000,Reguler
51,pria,Pegawai Swasta,350000,Reguler
33,pria,Konsultan,1500000,Reguler
33,pria,Konsultan,1500000,Reguler
32,pria,Akuntansi,385000,Kurban
39,pria,Staff,80300,Kurban
31,pria,PNS,228000,Kurban
37,pria,Teknisi,192500,Kurban
34,pria,Lainnya,375000,Kurban
51,pria,Teknisi,420000,Kurban
39,wanita,Pegawai Swasta,3000000,Kurban
32,pria,Lainnya,1050944,Kurban
29,wanita,Lainnya,250000,Kurban
28,wanita,Industri,1100000,Kurban
31,pria,PNS,943523,Kurban
54,pria,Industri,3000000,Kurban
62,wanita,Amil,10000,Kurban
36,pria,Amil,2450000,Kurban
62,wanita,Amil,10000,Kurban
44,pria,Amil,2450000,Kurban
41,pria,Industri,1710000,Kurban
36,pria,Pegawai Swasta,150000,Kurban
55,pria,Lainnya,1106421,Kurban
39,pria,Staff,73000,Kurban
56,pria,PNS,128100,Kurban
38,pria,PNS,81100,Kurban
30,wanita,Konsultan,3825000,Kurban
47,pria,Industri,1000000,Kurban
47,pria,Industri,2000000,Kurban
47,pria,Energi,2100000,Kurban
45,pria,Amil,269282,Kurban
39,pria,Amil,498750,Kurban
35,pria,Amil,391250,Kurban
48,pria,Amil,472500,Kurban
48,pria,Amil,328423,Kurban
45,wanita,Amil,603750,Kurban
35,pria,Pegawai Swasta,406875,Kurban
62,wanita,Amil,840000,Kurban
41,wanita,Amil,603750,Kurban
39,pria,Amil,219630,Kurban
29,pria,Konsultan,2900000,Kurban
48,pria,Amil,231074,Kurban
48,pria,Amil,232090,Kurban
31,pria,Amil,286345,Kurban
31,wanita,Amil,180579,Kurban
40,pria,Amil,180876,Kurban
37,wanita,Amil,252057,Kurban
47,pria,Amil,335028,Kurban
34,pria,Amil,267932,Kurban
44,pria,Amil,391250,Kurban
28,pria,Amil,256739,Kurban
80,pria,Amil,1275028,Kurban
45,pria,Amil,577500,Kurban
30,pria,Amil,190070,Kurban
31,wanita,Amil,213063,Kurban
31,pria,Amil,200177,Kurban
54,pria,Amil,185639,Kurban
37,pria,Amil,577500,Kurban
46,pria,PNS,564375,Kurban
33,wanita,Amil,472500,Kurban
31,pria,Amil,179215,Kurban
41,pria,Amil,193999,Kurban
50,pria,Amil,2900000,Kurban
51,pria,Amil,175846,Kurban
40,pria,Amil,603750,Kurban
48,pria,Amil,230975,Kurban
41,pria,Amil,184537,Kurban
41,pria,Amil,630000,Kurban
35,pria,Amil,525000,Kurban
34,wanita,Amil,178732,Kurban
31,wanita,Amil,213165,Kurban
31,pria,Amil,261687,Kurban
35,pria,Amil,391250,Kurban
33,pria,Amil,171391,Kurban
40,pria,Amil,177042,Kurban
35,pria,Amil,271315,Kurban
45,pria,Amil,577500,Kurban
40,pria,Amil,630000,Kurban
46,pria,Pegawai Swasta,2900000,Kurban
47,pria,Amil,603750,Kurban
56,pria,Amil,1312500,Kurban
36,pria,Amil,391250,Kurban
31,pria,Amil,258719,Kurban
39,pria,Amil,171370,Kurban
32,pria,Amil,199883,Kurban
39,pria,Amil,866250,Kurban
50,pria,Amil,787500,Kurban
46,pria,Amil,184070,Kurban
36,pria,Amil,238100,Kurban
30,pria,Amil,612500,Kurban
50,pria,Amil,173017,Kurban
36,pria,Amil,616875,Kurban
39,wanita,Amil,472500,Kurban
69,pria,Amil,498750,Kurban
36,wanita,Amil,254787,Kurban
32,wanita,Amil,276804,Kurban
33,pria,Amil,498750,Kurban
29,pria,Amil,190397,Kurban
52,pria,Amil,198713,Kurban
31,pria,Amil,199883,Kurban
44,pria,Amil,866250,Kurban
51,wanita,Amil,525000,Kurban
31,pria,Amil,172077,Kurban
37,pria,Amil,268897,Kurban
49,pria,Amil,918750,Kurban
45,pria,Amil,603750,Kurban
39,wanita,Amil,612500,Kurban
42,pria,Amil,391250,Kurban
47,pria,Amil,294875,Kurban
69,pria,Amil,2900000,Kurban
28,pria,PNS,420000,Kurban
56,pria,Amil,2900000,Kurban
46,pria,PNS,824056,Kurban
33,wanita,Amil,2900000,Kurban
33,pria,Pegawai Swasta,81000,Kurban
31,wanita,Konsultan,250000,Kurban
54,pria,PNS,3000000,Kurban
39,pria,Amil,2900000,Kurban
31,pria,Staff,265997,Kurban
29,wanita,Lainnya,240450,Kurban
37,wanita,PNS,362429,Kurban
44,pria,Amil,2900000,Kurban
37,pria,Amil,268897,Kurban
30,pria,Amil,190070,Kurban
30,pria,Amil,612500,Kurban
39,pria,Amil,171370,Kurban
69,pria,Amil,498750,Kurban
50,pria,Amil,787500,Kurban
52,pria,Amil,198713,Kurban
44,pria,Amil,391250,Kurban
45,pria,Amil,577500,Kurban
40,pria,Amil,603750,Kurban
30,wanita,Konsultan,637500,Kurban
37,pria,Amil,577500,Kurban
28,pria,Amil,256739,Kurban
33,wanita,Amil,472500,Kurban
31,wanita,Amil,213063,Kurban
41,pria,Lainnya,700000,Kurban
31,pria,Amil,200177,Kurban
47,pria,Amil,294875,Kurban
50,pria,Amil,173017,Kurban
39,wanita,Amil,472500,Kurban
46,pria,PNS,564375,Kurban
35,pria,Amil,271315,Kurban
29,pria,Amil,190397,Kurban
32,pria,Amil,199883,Kurban
51,wanita,Amil,525000,Kurban
56,pria,Amil,1312500,Kurban
45,wanita,Amil,603750,Kurban
31,wanita,Amil,180579,Kurban
45,pria,Amil,269282,Kurban
31,pria,Amil,172077,Kurban
36,pria,Amil,391250,Kurban
34,pria,Konsultan,230000,Kurban
39,wanita,Amil,612500,Kurban
37,wanita,Amil,2900000,Kurban
44,pria,Amil,866250,Kurban
40,pria,Amil,180876,Kurban
34,pria,Industri,356000,Kurban
35,pria,Pegawai Swasta,406875,Kurban
32,wanita,Amil,276804,Kurban
